Eigvals	22
0.28141401200081023	0.22913726469161963	0.13341941381880934	0.1056950346436188	0.09140474883656015	0.08553778058274498	0.07670303595453137	0.062427949102648914	0.05238277729431647	0.048754098489455576	0.04804390827391264	0.040981650136794195	0.03570675458722144	0.029146432800678395	0.0265122713293105	0.025545379306769818	0.021591149899635616	0.016963533507439125	0.01023369140275781	0.006673917644957372	0.0016131843842440657	0.0

Proportion explained	22
0.17950842881509604	0.14616212631111986	0.08510560358301072	0.06742077079793216	0.058305280299412204	0.05456285736296163	0.048927348612286245	0.03982155322647199	0.033413936933057775	0.031099274538303447	0.030646258255121354	0.026141383557989683	0.022776632081915982	0.018591932649037725	0.01691165317891258	0.01629489189340975	0.013772567212408916	0.010820702300580062	0.006527869211723265	0.004257159982795009	0.001029018392317532	0.0

Species	0	0

Site	22	22
Nastja	-1.1102477633302135	1.1763726850982978	-0.4336385894869872	0.5509106510431483	0.13078928239410156	-0.6889804932241683	0.14899968369498356	-0.8872161580170976	-0.5856684636747711	1.1954723113398766	0.37483961817011147	-0.3927495674428258	-0.11069122515472885	-0.5666704640767547	-0.10093586577407064	0.04873048298713219	-0.1634467888337951	0.13987264984335293	0.08135365778484697	0.02219123353753362	0.006208642044488722	-0.16138401603225624
Börni	0.23862273341016688	-0.7500939208765697	-0.3126780658505545	1.2966205545479923	-0.2049981765908464	-0.030438952613150726	0.26734582963723047	0.48047060487953464	0.46126427013565724	0.6025713464140949	-0.1265277321391776	0.8562389858148154	-0.5113101363542935	-0.020046665922071365	0.5511075537795936	0.09269264577218457	-0.7248833339553618	-0.4361829006977518	-0.41741185881192794	0.0019796552160667225	-0.01679962633799288	-0.16138401603225633
Tereza	0.3494423529986943	-0.6140029125079113	-0.31671834734562654	0.5297775568136047	-0.3720808897761756	-0.07756847010887673	0.15091948499120017	0.07405947820236494	0.24307062909820257	0.10382347852180406	0.2393645854991468	0.1395246450504942	0.01725256048263564	0.41662431266692385	-0.6384037958466512	-0.44728690969576124	-0.15867643915122104	0.13024291625267687	1.337272280744758	-0.22080544769096327	-0.12411805950796728	-0.16138401603225627
Nico	0.1594226481350536	-0.8166582794136694	-0.40827589479753695	0.25924399668042564	-1.1095817846224902	-0.03739085348072992	-0.009656063980035103	-0.02445254079569169	0.2458979124831557	0.0912482648019164	0.4406356522653504	-0.3127142846887183	0.01661950285366525	0.32027997750901416	-0.3617601368630813	1.018885770632563	0.47036885778981874	0.8599704856444713	-0.4193559459273895	-0.0034065260415643817	0.14939136724183538	-0.16138401603225622
Volker	1.2673198339473324	0.6516064766927908	-0.3714431049946167	-0.27401387928458515	-0.20384683457382674	-0.06905234810790556	0.3229308640848227	-0.335726200337997	0.07952052877144222	-0.204646849701601	-0.24047874506748884	-0.36703943650232385	0.27745740686989223	0.10574248758959447	-0.6451518341200239	0.14413184959626282	-0.4279397268799057	-0.3940850778815452	-0.43708783359698133	-0.07132796745032766	-0.8295536045053535	-0.16138401603225616
Theresa	1.1994714503843007	0.5802415717121686	-0.30052217940783355	-0.17736361060684674	-0.039319661968185274	-0.13544631585068082	0.37420515103811164	-0.26483421957300307	0.0106120111260574	-0.2094202384448241	-0.12219445874931842	-0.24960243460831386	0.2287902904395708	0.17898273315397525	-0.40558596221725945	-0.08120779996184302	-0.3586885427215202	-0.5149144671086451	-0.10595828354714619	0.04277456264438618	0.9883983683010381	-0.16138401603225608
Maria	1.1961262315536598	1.0546579227381487	0.7406233921012462	-0.5000852241246934	0.12653558213626828	-0.5088354991417757	-1.2335779821859632	0.9885827615960142	0.20133703637155537	0.8260212844693606	0.4957872954992513	0.1341810414879007	0.03430667477438273	0.22016583901529416	0.21255169103376756	-0.0032216269027560357	0.20863019455971693	0.08084104854975455	0.03684048121944247	-0.06842455168313803	-0.02253266524609167	-0.16138401603225616
Sofia	-0.26741695167512486	0.004380525107950964	-0.19333820688358389	-0.2026613965543484	0.3650653018854614	0.2572150804989698	-0.40200206441208697	0.08309495354860791	-0.16750301427582423	-0.09915907771403448	-0.5851206461728197	0.25703373141702635	0.01995833435589312	0.1786559989400068	-0.31385055800103484	-0.9234949367276756	-0.6791112873404548	1.1904907512832603	-0.4268429170521852	0.11975878831630765	0.05926382966221077	-0.1613840160322562
Emma	-0.38939971867572065	-0.6000223172887801	-0.17670416765316332	-0.6816865851411751	0.28147571694054374	0.24493277277572076	-0.8224150098349392	-0.02996474732356195	-1.0255809141795433	0.07912837635600159	-0.8533163670468341	0.17512935102788085	-0.0980111141128048	0.23638707536118944	0.05636294740879142	1.0489074470447737	-0.4691629560704719	-0.24497538983733036	0.4017904019231252	0.09111649562062388	0.007546016390151264	-0.1613840160322562
Lorenzo	-0.30091409770175115	-1.137745806229003	-0.502129187862147	-1.2278710207236947	-0.8010995384716547	-0.07696468129634398	-0.8508829606989521	-0.8060262671140787	0.49671494421026363	0.05852405914825313	0.3551779363701276	-0.06617059592036018	-0.28994216213998447	-0.4626162098900942	0.29487811019335536	-0.634360686889968	0.03715830312474389	-0.4246413680601059	-0.1157338440257362	-0.05934589148160443	-0.0012123391618062925	-0.16138401603225627
Rocco	-0.09772037186797751	-0.5913680871039505	-0.04634798639564548	0.5360541275699473	0.3511426003937157	0.4434700678970974	-0.139390684506163	0.33655182713748355	-1.0365754187052696	0.16882427746591716	-0.03223071865183311	-0.10717167969836154	-0.5053139186195127	0.29864959717952666	-0.6037635719814964	-0.5768986443142474	0.9950990288877909	-0.502300903195598	-0.410739790671037	-0.18979406948544142	-0.013412745768397167	-0.1613840160322562

Biplot	0	0

Site constraints	0	0
